gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2710198287	360	100	1	360	1	360	0.0e+00	825	KO:K18967	diguanylate cyclase [EC:2.7.7.65]	EC:2.7.7.65	
2710198288	491	100	1	491	1	491	0.0e+00	1130	KO:K05362	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate-L-lysine ligase [EC:6.3.2.7]	EC:6.3.2.7	
2710198289	351	100	1	351	1	351	0.0e+00	806	KO:K01269	aminopeptidase [EC:3.4.11.-]	EC:3.4.11.-	
2710198290	463	100	1	463	1	463	0.0e+00	1040	KO:K03305	proton-dependent oligopeptide transporter, POT family		
2710198291	270	100	1	270	1	270	0.0e+00	611	KO:K07058	membrane protein		
2710198292	279	100	1	279	1	279	0.0e+00	651	KO:K00453	tryptophan 2,3-dioxygenase [EC:1.13.11.11]	EC:1.13.11.11	
2710198294	66	100	1	66	1	66	1.0e-41	155	KO:K03704	cold shock protein		
2710198298	488	100	1	488	1	488	0.0e+00	1120	KO:K21802	vanillin dehydrogenase [EC:1.2.1.67]	EC:1.2.1.67	
2710198299	345	100	1	345	1	345	0.0e+00	797	KO:K00526	ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]	EC:1.17.4.1	
2710198300	745	100	1	745	1	745	0.0e+00	1730	KO:K00525	ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]	EC:1.17.4.1	
2710198306	335	50.15	4	335	4	343	1.8e-108	372	KO:K00640	serine O-acetyltransferase [EC:2.3.1.30]	EC:2.3.1.30	
2710198307	383	100	1	383	1	383	0.0e+00	870	KO:K01791	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing) [EC:5.1.3.14]	EC:5.1.3.14	
2710198308	295	100	1	295	1	295	0.0e+00	668	KO:K00963	UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]	EC:2.7.7.9	
2710198309	530	46.46	1	528	1	533	0.0e+00	544	KO:K09693	teichoic acid transport system ATP-binding protein [EC:7.5.2.4]	EC:7.5.2.4	
2710198310	267	68.16	1	267	1	267	0.0e+00	450	KO:K09692	teichoic acid transport system permease protein		
2710198311	425	100	1	425	1	425	0.0e+00	969	KO:K02472	UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase [EC:1.1.1.336]	EC:1.1.1.336	
2710198321	310	69.45	1	308	1	311	0.0e+00	504	KO:K01005	polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase [EC:2.7.8.-]	EC:2.7.8.-	
2710198326	188	40.96	16	181	11	175	1.1e-44	175	KO:K03088	RNA polymerase sigma-70 factor, ECF subfamily		
2710198327	315	100	1	315	1	315	0.0e+00	722	KO:K01479	formiminoglutamase [EC:3.5.3.8]	EC:3.5.3.8	
2710198328	427	100	1	427	1	427	0.0e+00	974	KO:K01468	imidazolonepropionase [EC:3.5.2.7]	EC:3.5.2.7	
2710198329	556	100	1	556	1	556	0.0e+00	1290	KO:K01712	urocanate hydratase [EC:4.2.1.49]	EC:4.2.1.49	
2710198330	510	100	1	510	1	510	0.0e+00	1140	KO:K01745	histidine ammonia-lyase [EC:4.3.1.3]	EC:4.3.1.3	
2710198331	148	100	1	148	1	148	1.7e-104	342	KO:K09683	hut operon positive regulatory protein		
2710198333	190	100	1	190	1	190	0.0e+00	468	KO:K07491	REP-associated tyrosine transposase		
2710198337	400	93	1	400	1	400	0.0e+00	857	KO:K25026	glucokinase [EC:2.7.1.2]	EC:2.7.1.2	
2710198338	362	100	1	362	1	362	0.0e+00	854	KO:K02012	iron(III) transport system substrate-binding protein		
2710198339	366	100	1	366	1	366	0.0e+00	821	KO:K02010	iron(III) transport system ATP-binding protein [EC:7.2.2.7]	EC:7.2.2.7	
2710198340	563	100	1	563	1	563	0.0e+00	1260	KO:K02011	iron(III) transport system permease protein		
2710198341	496	100	1	496	1	496	0.0e+00	1120	KO:K01755	argininosuccinate lyase [EC:4.3.2.1]	EC:4.3.2.1	
2710198346	529	100	1	529	1	529	0.0e+00	1210	KO:K01077	alkaline phosphatase [EC:3.1.3.1]	EC:3.1.3.1	
2710198350	362	100	1	362	1	362	0.0e+00	834	KO:K10778	AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]	EC:2.1.1.63	
2710198352	201	100	1	201	1	201	0.0e+00	463	KO:K06999	phospholipase/carboxylesterase		
2710198353	326	100	1	326	1	326	0.0e+00	766	KO:K15975	glyoxalase family protein		
2710198354	280	100	1	280	1	280	0.0e+00	631	KO:K17763	rsbT co-antagonist protein RsbR		
2710198356	1148	100	1	1148	1	1148	0.0e+00	2580	KO:K00548	5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]	EC:2.1.1.13	
2710198357	616	100	1	616	1	616	0.0e+00	1390	KO:K24042	methionine synthase / methylenetetrahydrofolate reductase (NADH) [EC:2.1.1.13 1.5.1.54]	EC:1.5.1.54	
2710198357	616	100	1	616	1	616	0.0e+00	1390	KO:K24042	methionine synthase / methylenetetrahydrofolate reductase (NADH) [EC:2.1.1.13 1.5.1.54]	EC:2.1.1.13	
2710198358	394	100	1	394	1	394	0.0e+00	885	KO:K01760	cysteine-S-conjugate beta-lyase [EC:4.4.1.13]	EC:4.4.1.13	
2710198359	374	100	1	374	1	374	0.0e+00	849	KO:K01739	cystathionine gamma-synthase [EC:2.5.1.48]	EC:2.5.1.48	
2710198361	208	100	1	208	1	208	0.0e+00	474	KO:K07038	inner membrane protein		
2710198363	218	100	1	218	1	218	0.0e+00	510	KO:K01091	phosphoglycolate phosphatase [EC:3.1.3.18]	EC:3.1.3.18	
2710198365	402	100	1	402	1	402	0.0e+00	936	KO:K06131	cardiolipin synthase A/B [EC:2.7.8.-]	EC:2.7.8.-	
2710198367	671	75.16	43	670	1	626	0.0e+00	1080	KO:K03833	selenocysteine-specific elongation factor		
2710198370	198	100	1	198	1	198	0.0e+00	457	KO:K07152	protein SCO1		
2710198372	386	86.01	1	386	1	386	0.0e+00	777	KO:K06297	spore germination protein KC		
2710198376	359	100	1	359	1	359	0.0e+00	810	KO:K06296	spore germination protein KB		
2710198377	1044	100	1	1044	1	1044	0.0e+00	2300	KO:K03546	DNA repair protein SbcC/Rad50		
2710198378	381	100	1	381	1	381	0.0e+00	882	KO:K03547	DNA repair protein SbcD/Mre11		
2710198381	440	100	1	440	1	440	0.0e+00	998	KO:K07698	two-component system, sporulation sensor kinase C [EC:2.7.13.3]	EC:2.7.13.3	
2710198385	119	100	1	119	1	119	8.9e-78	263	KO:K03413	two-component system, chemotaxis family, chemotaxis protein CheY		
2710198386	235	100	1	235	1	235	0.0e+00	538	KO:K06196	cytochrome c-type biogenesis protein		
2710198388	601	100	1	601	1	601	0.0e+00	1340	KO:K18890	ATP-binding cassette, subfamily B, multidrug efflux pump		
2710198389	581	100	1	581	1	581	0.0e+00	1290	KO:K18889	ATP-binding cassette, subfamily B, multidrug efflux pump		
2710198391	73	100	1	73	1	73	7.4e-45	165	KO:K09976	uncharacterized protein		
2710198393	667	100	1	667	1	667	0.0e+00	1540	KO:K00615	transketolase [EC:2.2.1.1]	EC:2.2.1.1	
2710198397	206	100	1	206	1	206	0.0e+00	458	KO:K01356	repressor LexA [EC:3.4.21.88]	EC:3.4.21.88	
2710198398	444	100	1	444	1	444	0.0e+00	1040	KO:K01915	glutamine synthetase [EC:6.3.1.2]	EC:6.3.1.2	
2710198399	138	100	1	138	1	138	4.7e-93	309	KO:K03713	MerR family transcriptional regulator, glutamine synthetase repressor		
2710198401	417	100	1	417	1	417	0.0e+00	927	KO:K03665	GTPase		
2710198405	217	100	1	217	1	217	0.0e+00	483	KO:K11618	two-component system, NarL family, response regulator LiaR		
2710198406	342	100	1	342	1	342	0.0e+00	745	KO:K11617	two-component system, NarL family, sensor histidine kinase LiaS [EC:2.7.13.3]	EC:2.7.13.3	
2710198407	270	100	1	270	1	270	0.0e+00	620	KO:K11622	lia operon protein LiaF		
2710198409	197	100	1	197	1	197	0.0e+00	445	KO:K19302	undecaprenyl-diphosphatase [EC:3.6.1.27]	EC:3.6.1.27	
2710198410	400	100	1	400	1	400	0.0e+00	924	KO:K01436	amidohydrolase [EC:3.5.1.-]	EC:3.5.1.-	
2710198412	233	100	1	233	1	233	0.0e+00	532	KO:K25159	protein EcsC		
2710198413	409	100	1	409	1	409	0.0e+00	932	KO:K25157	ABC-2 type transport system permease protein		
2710198414	247	100	1	247	1	247	0.0e+00	564	KO:K25158	ABC-2 type transport system ATP-binding protein		
2710198415	140	100	1	140	1	140	1.3e-100	330	KO:K02503	histidine triad (HIT) family protein [EC:3.9.1.-]	EC:3.9.1.-	
2710198419	225	100	1	225	1	225	0.0e+00	520	KO:K09682	MarR family transcriptional regulator, protease production regulatory protein HPr		
2710198424	317	100	1	317	1	317	0.0e+00	719	KO:K07533	foldase protein PrsA [EC:5.2.1.8]	EC:5.2.1.8	
2710198426	313	100	1	313	1	313	0.0e+00	717	KO:K03698	3'-5' exoribonuclease [EC:3.1.-.-]	EC:3.1.-	
2710198429	416	100	1	416	1	416	0.0e+00	892	KO:K01992	ABC-2 type transport system permease protein		
2710198430	299	100	1	299	1	299	0.0e+00	680	KO:K01990	ABC-2 type transport system ATP-binding protein		
2710198434	497	100	1	497	1	497	0.0e+00	1150	KO:K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]	EC:1.3.98.3	
2710198447	365	100	1	365	1	365	0.0e+00	817	KO:K10112	multiple sugar transport system ATP-binding protein [EC:7.5.2.-]	EC:7.5.2.-	
2710198449	72	100	1	72	1	72	1.2e-43	161	KO:K06419	small acid-soluble spore protein B (major beta-type SASP)		
2710198450	461	100	1	461	1	461	0.0e+00	1050	KO:K01679	fumarate hydratase, class II [EC:4.2.1.2]	EC:4.2.1.2	
2710198451	244	100	1	244	1	244	0.0e+00	547	KO:K10010	L-cystine transport system ATP-binding protein [EC:7.4.2.1]	EC:7.4.2.1	
2710198452	218	100	1	218	1	218	0.0e+00	475	KO:K10009	L-cystine transport system permease protein		
2710198453	271	100	1	271	1	271	0.0e+00	609	KO:K02424	L-cystine transport system substrate-binding protein		
2710198457	672	100	1	672	1	672	0.0e+00	1500	KO:K18890	ATP-binding cassette, subfamily B, multidrug efflux pump		
2710198458	585	100	1	585	1	585	0.0e+00	1320	KO:K18889	ATP-binding cassette, subfamily B, multidrug efflux pump		
2710198461	177	100	1	177	1	177	8.6e-130	417	KO:K03088	RNA polymerase sigma-70 factor, ECF subfamily		
2710198463	153	100	1	153	1	153	3.5e-101	333	KO:K03708	transcriptional regulator of stress and heat shock response		
2710198464	182	100	1	182	1	182	0.0e+00	428	KO:K19411	protein arginine kinase activator		
2710198465	360	100	1	360	1	360	0.0e+00	800	KO:K19405	protein arginine kinase [EC:2.7.14.1]	EC:2.7.14.1	
2710198466	815	100	1	815	1	815	0.0e+00	1800	KO:K03696	ATP-dependent Clp protease ATP-binding subunit ClpC		
2710198467	458	100	1	458	1	458	0.0e+00	1020	KO:K04485	DNA repair protein RadA/Sms		
2710198468	357	100	1	357	1	357	0.0e+00	790	KO:K07067	diadenylate cyclase [EC:2.7.7.85]	EC:2.7.7.85	
2710198470	234	100	1	234	1	234	0.0e+00	527	KO:K00991	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [EC:2.7.7.60]	EC:2.7.7.60	
2710198471	158	100	1	158	1	158	4.3e-111	362	KO:K01770	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [EC:4.6.1.12]	EC:4.6.1.12	
2710198472	485	100	1	485	1	485	0.0e+00	1110	KO:K09698	nondiscriminating glutamyl-tRNA synthetase [EC:6.1.1.24]	EC:6.1.1.24	
2710198473	216	100	1	216	1	216	0.0e+00	495	KO:K00640	serine O-acetyltransferase [EC:2.3.1.30]	EC:2.3.1.30	
2710198474	466	100	1	466	1	466	0.0e+00	1090	KO:K01883	cysteinyl-tRNA synthetase [EC:6.1.1.16]	EC:6.1.1.16	
2710198475	141	100	1	141	1	141	7.1e-94	311	KO:K11145	mini-ribonuclease III [EC:3.1.26.-]	EC:3.1.26.-	
2710198476	247	100	1	247	1	247	0.0e+00	553	KO:K03218	23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185]	EC:2.1.1.185	
2710198477	169	100	1	169	1	169	4.8e-117	380	KO:K06962	uncharacterized protein		
2710198478	217	100	1	217	1	217	0.0e+00	481	KO:K27000	RNA polymerase sigma-H factor		
2710198479	59	100	1	59	1	59	1.5e-33	131	KO:K03073	preprotein translocase subunit SecE		
2710198480	177	100	1	177	1	177	7.7e-127	409	KO:K02601	transcription termination/antitermination protein NusG		
2710198481	141	100	1	141	1	141	7.1e-94	311	KO:K02867	large subunit ribosomal protein L11		
2710198482	233	100	1	233	1	233	0.0e+00	524	KO:K02863	large subunit ribosomal protein L1		
2710198484	166	100	1	166	1	166	3.1e-109	358	KO:K02864	large subunit ribosomal protein L10		
2710198485	119	100	1	119	1	119	9.9e-74	252	KO:K02935	large subunit ribosomal protein L7/L12		
2710198486	208	100	1	208	1	208	0.0e+00	474	KO:K00564	16S rRNA (guanine1207-N2)-methyltransferase [EC:2.1.1.172]	EC:2.1.1.172	
2710198487	1185	100	1	1185	1	1185	0.0e+00	2680	KO:K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	EC:2.7.7.6	
2710198488	1199	100	1	1199	1	1199	0.0e+00	2700	KO:K03046	DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]	EC:2.7.7.6	
2710198489	82	100	1	82	1	82	2.1e-48	176	KO:K07590	large subunit ribosomal protein L7A		
2710198490	140	100	1	140	1	140	5.9e-98	323	KO:K02950	small subunit ribosomal protein S12		
2710198491	156	100	1	156	1	156	7.7e-109	356	KO:K02992	small subunit ribosomal protein S7		
2710198492	692	100	1	692	1	692	0.0e+00	1560	KO:K02355	elongation factor G		
2710198493	396	100	1	396	1	396	0.0e+00	910	KO:K02358	elongation factor Tu		
2710198495	209	100	1	209	1	209	0.0e+00	472	KO:K02906	large subunit ribosomal protein L3		
2710198496	207	100	1	207	1	207	0.0e+00	459	KO:K02926	large subunit ribosomal protein L4		
2710198497	94	100	1	94	1	94	2.2e-60	211	KO:K02892	large subunit ribosomal protein L23		
2710198498	276	100	1	276	1	276	0.0e+00	640	KO:K02886	large subunit ribosomal protein L2		
2710198499	92	100	1	92	1	92	2.8e-63	219	KO:K02965	small subunit ribosomal protein S19		
2710198500	113	100	1	113	1	113	3.0e-72	247	KO:K02890	large subunit ribosomal protein L22		
2710198501	218	100	1	218	1	218	0.0e+00	490	KO:K02982	small subunit ribosomal protein S3		
2710198502	144	100	1	144	1	144	2.2e-101	333	KO:K02878	large subunit ribosomal protein L16		
2710198503	67	100	1	67	1	67	7.4e-39	147	KO:K02904	large subunit ribosomal protein L29		
2710198504	87	100	1	87	1	87	3.3e-55	196	KO:K02961	small subunit ribosomal protein S17		
2710198505	122	100	1	122	1	122	9.0e-81	272	KO:K02874	large subunit ribosomal protein L14		
2710198506	103	100	1	103	1	103	8.1e-68	233	KO:K02895	large subunit ribosomal protein L24		
2710198507	179	100	1	179	1	179	3.0e-122	396	KO:K02931	large subunit ribosomal protein L5		
2710198508	61	100	1	61	1	61	6.9e-40	149	KO:K02954	small subunit ribosomal protein S14		
2710198509	132	100	1	132	1	132	7.6e-88	293	KO:K02994	small subunit ribosomal protein S8		
2710198510	179	100	1	179	1	179	1.4e-124	403	KO:K02933	large subunit ribosomal protein L6		
2710198511	120	100	1	120	1	120	3.9e-79	267	KO:K02881	large subunit ribosomal protein L18		
2710198512	166	100	1	166	1	166	3.0e-111	363	KO:K02988	small subunit ribosomal protein S5		
2710198513	60	100	1	60	1	60	2.6e-34	133	KO:K02907	large subunit ribosomal protein L30		
2710198514	146	100	1	146	1	146	2.3e-100	330	KO:K02876	large subunit ribosomal protein L15		
2710198515	430	100	1	430	1	430	0.0e+00	949	KO:K03076	preprotein translocase subunit SecY		
2710198516	216	100	1	216	1	216	0.0e+00	501	KO:K00939	adenylate kinase [EC:2.7.4.3]	EC:2.7.4.3	
2710198517	248	100	1	248	1	248	0.0e+00	579	KO:K01265	methionyl aminopeptidase [EC:3.4.11.18]	EC:3.4.11.18	
2710198518	107	99.07	1	107	1	107	1.8e-70	241	KO:K02875	large subunit ribosomal protein L14e		
2710198519	72	100	1	72	1	72	2.3e-45	166	KO:K02518	translation initiation factor IF-1		
2710198520	37	100	1	37	1	37	1.0e-07	1000	KO:K02919	large subunit ribosomal protein L36		
2710198521	121	100	1	121	1	121	2.4e-80	271	KO:K02952	small subunit ribosomal protein S13		
2710198522	129	100	1	129	1	129	3.5e-87	291	KO:K02948	small subunit ribosomal protein S11		
2710198523	314	100	1	314	1	314	0.0e+00	695	KO:K03040	DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6]	EC:2.7.7.6	
2710198524	120	100	1	120	1	120	1.1e-78	266	KO:K02879	large subunit ribosomal protein L17		
2710198525	278	100	1	278	1	278	0.0e+00	628	KO:K16786	energy-coupling factor transport system ATP-binding protein [EC:7.-.-.-]	EC:7.-	
2710198526	289	100	1	289	1	289	0.0e+00	656	KO:K16787	energy-coupling factor transport system ATP-binding protein [EC:7.-.-.-]	EC:7.-	
2710198527	265	100	1	265	1	265	0.0e+00	585	KO:K16785	energy-coupling factor transport system permease protein		
2710198528	250	100	1	250	1	250	0.0e+00	587	KO:K06173	tRNA pseudouridine38-40 synthase [EC:5.4.99.12]	EC:5.4.99.12	
2710198532	126	100	1	126	1	126	5.1e-89	296	KO:K01759	lactoylglutathione lyase [EC:4.4.1.5]	EC:4.4.1.5	
2710198538	113	100	1	113	1	113	1.2e-73	251	KO:K10947	PadR family transcriptional regulator		
2710198540	337	100	1	337	1	337	0.0e+00	780	KO:K01488	adenosine deaminase [EC:3.5.4.4]	EC:3.5.4.4	
2710198546	274	95.62	1	274	1	274	0.0e+00	579	KO:K17763	rsbT co-antagonist protein RsbR		
2710198547	150	100	1	150	1	150	7.8e-108	352	KO:K02348	ElaA protein		
2710198548	235	72.34	1	235	1	235	6.4e-126	412	KO:K22278	peptidoglycan-N-acetylglucosamine deacetylase [EC:3.5.1.104]	EC:3.5.1.104	
2710198550	368	100	1	368	1	368	0.0e+00	847	KO:K10211	4,4'-diaponeurosporenoate glycosyltransferase [EC:2.4.1.-]	EC:2.4.1.-	
2710198551	517	100	1	517	1	517	0.0e+00	1210	KO:K10027	phytoene desaturase [EC:1.3.99.26 1.3.99.28 1.3.99.29 1.3.99.31]	EC:1.3.99.26	
2710198551	517	100	1	517	1	517	0.0e+00	1210	KO:K10027	phytoene desaturase [EC:1.3.99.26 1.3.99.28 1.3.99.29 1.3.99.31]	EC:1.3.99.28	
2710198551	517	100	1	517	1	517	0.0e+00	1210	KO:K10027	phytoene desaturase [EC:1.3.99.26 1.3.99.28 1.3.99.29 1.3.99.31]	EC:1.3.99.29	
2710198551	517	100	1	517	1	517	0.0e+00	1210	KO:K10027	phytoene desaturase [EC:1.3.99.26 1.3.99.28 1.3.99.29 1.3.99.31]	EC:1.3.99.31	
2710198552	166	100	1	166	1	166	6.8e-121	391	KO:K10212	glycosyl-4,4'-diaponeurosporenoate acyltransferase [EC:2.3.1.-]	EC:2.3.1.-	
2710198553	498	100	1	498	1	498	0.0e+00	1160	KO:K10210	diapolycopene oxygenase [EC:1.14.99.44]	EC:1.14.99.44	
2710198557	306	100	1	306	1	306	0.0e+00	689	KO:K03924	MoxR-like ATPase [EC:3.6.3.-]	EC:3.6.3.-	
2710198558	320	64.72	2	310	3	311	0.0e+00	471	KO:K00847	fructokinase [EC:2.7.1.4]	EC:2.7.1.4	
2710198559	501	65.44	12	499	5	492	0.0e+00	782	KO:K03332	fructan beta-fructosidase [EC:3.2.1.80]	EC:3.2.1.80	
2710198560	537	100	1	537	1	537	0.0e+00	1260	KO:K25670	fructooligosaccharide transport system substrate-binding protein		
2710198561	292	100	1	292	1	292	0.0e+00	649	KO:K25672	fructooligosaccharide transport system permease protein		
2710198562	321	100	1	321	1	321	0.0e+00	718	KO:K25671	fructooligosaccharide transport system permease protein		
2710198563	445	65.62	1	445	1	441	0.0e+00	697	KO:K10120	fructooligosaccharide transport system substrate-binding protein		
2710198564	530	100	1	530	1	530	1.0e-07	1000	KO:K07720	two-component system, response regulator YesN		
2710198565	595	66.09	1	581	1	581	0.0e+00	881	KO:K07718	two-component system, sensor histidine kinase YesM [EC:2.7.13.3]	EC:2.7.13.3	
2710198567	453	100	1	453	1	453	0.0e+00	1030	KO:K02314	replicative DNA helicase [EC:5.6.2.3]	EC:5.6.2.3	
2710198578	430	74.42	1	428	1	428	0.0e+00	747	KO:K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	EC:2.1.1.37	
2710198583	144	100	1	144	1	144	3.9e-100	329	KO:K26958	bacilliredoxin		
2710198585	628	100	1	628	1	628	0.0e+00	1410	KO:K15738	ABC transport system ATP-binding/permease protein		
2710198586	214	100	1	214	1	214	0.0e+00	494	KO:K06950	uncharacterized protein		
2710198587	285	100	1	285	1	285	0.0e+00	643	KO:K25232	fatty acid kinase fatty acid binding subunit		
2710198589	563	100	1	563	1	563	0.0e+00	1270	KO:K01938	formate--tetrahydrofolate ligase [EC:6.3.4.3]	EC:6.3.4.3	
2710198592	138	100	1	138	1	138	7.4e-96	317	KO:K11924	DtxR family transcriptional regulator, manganese transport regulator		
2710198594	66	100	1	66	1	66	3.5e-42	156	KO:K03704	cold shock protein		
2710198596	218	100	1	218	1	218	0.0e+00	503	KO:K03469	ribonuclease HI [EC:3.1.26.4]	EC:3.1.26.4	
2710198597	226	100	1	226	1	226	0.0e+00	522	KO:K09125	queuosine precursor transporter		
2710198598	128	100	1	128	1	128	1.8e-88	295	KO:K03469	ribonuclease HI [EC:3.1.26.4]	EC:3.1.26.4	
2710198600	162	100	1	162	1	162	1.2e-110	361	KO:K09775	uncharacterized protein		
2710198601	45	100	1	45	1	45	3.9e-24	103	KO:K06429	small acid-soluble spore protein L (minor)		
2710198602	299	100	1	299	1	299	0.0e+00	680	KO:K23786	5'-3' exonuclease [EC:3.1.11.-]	EC:3.1.11.-	
2710198603	276	100	1	276	1	276	0.0e+00	664	KO:K01011	thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2]	EC:2.8.1.1	
2710198603	276	100	1	276	1	276	0.0e+00	664	KO:K01011	thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2]	EC:2.8.1.2	
2710198607	188	100	1	188	1	188	0.0e+00	442	KO:K16168	methyltransferase		
2710198608	356	100	1	356	1	356	0.0e+00	819	KO:K16167	alkylresorcinol/alkylpyrone synthase		
2710198609	149	100	1	149	1	149	2.6e-99	328	KO:K03409	chemotaxis protein CheX		
2710198612	158	100	1	158	1	158	6.4e-116	376	KO:K02275	cytochrome c oxidase subunit II [EC:7.1.1.9]	EC:7.1.1.9	
2710198613	548	100	1	548	1	548	0.0e+00	1270	KO:K02274	cytochrome c oxidase subunit I [EC:7.1.1.9]	EC:7.1.1.9	
2710198615	504	100	1	504	1	504	0.0e+00	1190	KO:K01299	carboxypeptidase Taq [EC:3.4.17.19]	EC:3.4.17.19	
2710198616	641	100	1	641	1	641	0.0e+00	1470	KO:K03722	ATP-dependent DNA helicase DinG [EC:5.6.2.3]	EC:5.6.2.3	
2710198618	404	100	1	404	1	404	0.0e+00	936	KO:K07444	putative N6-adenine-specific DNA methylase [EC:2.1.1.-]	EC:2.1.1.-	
2710198622	103	100	1	103	1	103	2.6e-82	274	KO:K06327	spore coat protein D		
2710198623	430	100	1	430	1	430	0.0e+00	1020	KO:K07502	uncharacterized protein		
2710198624	754	100	1	754	1	754	0.0e+00	1720	KO:K06877	DEAD/DEAH box helicase domain-containing protein		
2710198625	149	99.33	1	149	1	149	3.3e-103	339	KO:K13993	HSP20 family protein		
2710198632	202	100	1	202	1	202	0.0e+00	475	KO:K03700	recombination protein U		
2710198633	912	100	1	912	1	912	0.0e+00	2110	KO:K05366	penicillin-binding protein 1A [EC:2.4.99.28 3.4.16.4]	EC:2.4.99.28	
2710198633	912	100	1	912	1	912	0.0e+00	2110	KO:K05366	penicillin-binding protein 1A [EC:2.4.99.28 3.4.16.4]	EC:3.4.16.4	
2710198637	332	100	1	332	1	332	0.0e+00	751	KO:K01867	tryptophanyl-tRNA synthetase [EC:6.1.1.2]	EC:6.1.1.2	
2710198639	550	100	1	550	1	550	0.0e+00	1270	KO:K15580	oligopeptide transport system substrate-binding protein		
2710198640	309	100	1	309	1	309	0.0e+00	687	KO:K15581	oligopeptide transport system permease protein		
2710198641	341	100	1	341	1	341	0.0e+00	773	KO:K15582	oligopeptide transport system permease protein		
2710198642	356	100	1	356	1	356	0.0e+00	814	KO:K15583	oligopeptide transport system ATP-binding protein		
2710198643	311	100	1	311	1	311	0.0e+00	713	KO:K10823	oligopeptide transport system ATP-binding protein		
2710198646	131	100	1	131	1	131	2.7e-89	297	KO:K16509	regulatory protein spx		
2710198647	223	100	1	223	1	223	0.0e+00	517	KO:K16511	adapter protein MecA 1/2		
2710198648	501	100	1	501	1	501	0.0e+00	1160	KO:K06131	cardiolipin synthase A/B [EC:2.7.8.-]	EC:2.7.8.-	
2710198649	392	96.96	64	392	5	333	0.0e+00	758	KO:K06198	competence protein CoiA		
2710198650	607	100	1	607	1	607	0.0e+00	1400	KO:K08602	oligoendopeptidase F [EC:3.4.24.-]	EC:3.4.24.-	
2710198654	133	100	1	133	1	133	1.6e-96	318	KO:K06886	hemoglobin		
2710198658	220	100	1	220	1	220	0.0e+00	505	KO:K07816	GTP pyrophosphokinase [EC:2.7.6.5]	EC:2.7.6.5	
2710198659	265	100	1	265	1	265	0.0e+00	618	KO:K00858	NAD+ kinase [EC:2.7.1.23]	EC:2.7.1.23	
2710198660	302	100	1	302	1	302	0.0e+00	702	KO:K06180	23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]	EC:5.4.99.23	
2710198662	465	100	1	465	1	465	0.0e+00	1030	KO:K06213	magnesium transporter		
