gene_oid	gene_length	query_start	query_end	domaindb	domainid	iprid	iprdesc	go_info
2710198520	37	11	36	ProSitePatterns	PS00828	IPR000473	Ribosomal protein L36	GO:0003735|GO:0005622|GO:0005840|GO:0006412
2710198521	121	4	111	ProSiteProfiles	PS50159	IPR001892	Ribosomal protein S13	GO:0003723|GO:0003735|GO:0005622|GO:0005840|GO:0006412
2710198521	121	2	114	SUPERFAMILY	SSF46946	IPR010979	Ribosomal protein S13-like, H2TH	GO:0003676
2710198521	121	87	100	ProSitePatterns	PS00646	IPR018269	Ribosomal protein S13, conserved site	GO:0003723|GO:0003735|GO:0005840|GO:0006412
2710198522	129	97	119	ProSitePatterns	PS00054	IPR018102	Ribosomal S11, conserved site	
2710198522	129	14	129	SUPERFAMILY	SSF53137			
2710198523	314	5	54	SUPERFAMILY	SSF55257	IPR009025	DNA-directed RNA polymerase, RBP11-like dimerisation domain	GO:0006351|GO:0046983
2710198523	314	146	230	SUPERFAMILY	SSF55257	IPR009025	DNA-directed RNA polymerase, RBP11-like dimerisation domain	GO:0006351|GO:0046983
2710198523	314	50	171	SUPERFAMILY	SSF56553	IPR011262	DNA-directed RNA polymerase, insert domain	GO:0003899|GO:0006351|GO:0046983
2710198523	314	20	227	SMART	SM00662	IPR011263	DNA-directed RNA polymerase, RpoA/D/Rpb3-type	GO:0003899|GO:0006351
2710198523	314	247	313	SUPERFAMILY	SSF47789			
2710198524	120	2	120	SUPERFAMILY	SSF64263	IPR000456	Ribosomal protein L17	GO:0003735|GO:0005622|GO:0005840|GO:0006412
2710198524	120	30	52	ProSitePatterns	PS01167	IPR000456	Ribosomal protein L17	GO:0003735|GO:0005622|GO:0005840|GO:0006412
2710198525	278	5	239	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2710198525	278	31	216	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2710198525	278	4	221	ProSiteProfiles	PS51246	IPR015856	ABC transporter, cobalt import, CbiO	GO:0005524|GO:0006810|GO:0016020
2710198525	278	140	154	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2710198525	278	4	227	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2710198526	289	3	246	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2710198526	289	32	223	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2710198526	289	2	228	ProSiteProfiles	PS51246	IPR015856	ABC transporter, cobalt import, CbiO	GO:0005524|GO:0006810|GO:0016020
2710198526	289	146	160	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2710198526	289	3	238	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2710198528	250	1	247	SUPERFAMILY	SSF55120	IPR020103	Pseudouridine synthase, catalytic domain	GO:0001522|GO:0003723|GO:0009451|GO:0009982
2710198529	169	2	169	ProSiteProfiles	PS51186	IPR000182	GNAT domain	GO:0008080
2710198529	169	1	147	SUPERFAMILY	SSF55729	IPR016181	Acyl-CoA N-acyltransferase	
2710198532	126	1	124	SUPERFAMILY	SSF54593			
2710198533	172	13	169	SUPERFAMILY	SSF55961			
2710198536	120	1	119	SUPERFAMILY	SSF54593			
2710198538	113	10	103	SUPERFAMILY	SSF46785			
2710198539	60	4	59	SUPERFAMILY	SSF69047	IPR008462	CsbD-like	
2710198540	337	5	327	SUPERFAMILY	SSF51556			
2710198542	105	2	92	SUPERFAMILY	SSF51126	IPR011050	Pectin lyase fold/virulence factor	
2710198546	274	160	271	ProSiteProfiles	PS50801	IPR002645	STAS domain	
2710198546	274	164	271	SUPERFAMILY	SSF52091	IPR002645	STAS domain	
2710198547	150	6	148	ProSiteProfiles	PS51186	IPR000182	GNAT domain	GO:0008080
2710198547	150	1	146	SUPERFAMILY	SSF55729	IPR016181	Acyl-CoA N-acyltransferase	
2710198548	235	46	224	ProSiteProfiles	PS51677	IPR002509	Polysaccharide deacetylase	GO:0005975|GO:0016810
2710198548	235	26	230	SUPERFAMILY	SSF88713	IPR011330	Glycoside hydrolase/deacetylase, beta/alpha-barrel	GO:0003824|GO:0005975
2710198550	368	36	237	SUPERFAMILY	SSF53448			
2710198551	517	1	322	SUPERFAMILY	SSF51905			
2710198551	517	456	497	SUPERFAMILY	SSF51905			
2710198553	498	2	320	SUPERFAMILY	SSF51905			
2710198553	498	453	492	SUPERFAMILY	SSF51905			
2710198554	308	21	287	SUPERFAMILY	SSF53474			
2710198555	224	1	16	ProSiteProfiles	PS51257			
2710198557	306	2	276	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2710198558	320	3	311	SUPERFAMILY	SSF53613			
2710198559	501	21	457	SMART	SM00640	IPR001362	Glycoside hydrolase, family 32	GO:0004553|GO:0005975
2710198559	501	338	497	SUPERFAMILY	SSF49899	IPR008985	Concanavalin A-like lectin/glucanases superfamily	
2710198559	501	21	34	ProSitePatterns	PS00609	IPR018053	Glycoside hydrolase, family 32, active site	GO:0004553|GO:0005975
2710198559	501	11	339	SUPERFAMILY	SSF75005	IPR023296	Glycosyl hydrolase, five-bladed beta-propellor domain	
2710198560	537	1	22	ProSiteProfiles	PS51257			
2710198560	537	21	535	SUPERFAMILY	SSF53850			
2710198561	292	74	277	ProSiteProfiles	PS50928	IPR000515	Binding-protein-dependent transport systems inner membrane component	GO:0005215|GO:0006810|GO:0016020
2710198561	292	7	292	SUPERFAMILY	SSF161098			
2710198562	321	93	307	ProSiteProfiles	PS50928	IPR000515	Binding-protein-dependent transport systems inner membrane component	GO:0005215|GO:0006810|GO:0016020
2710198562	321	77	305	SUPERFAMILY	SSF161098			
2710198563	445	158	175	ProSitePatterns	PS01037	IPR006061	Bacterial extracellular solute-binding family 1, conserved site	GO:0005215|GO:0006810
2710198563	445	45	441	SUPERFAMILY	SSF53850			
2710198564	530	2	116	SMART	SM00448	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2710198564	530	3	120	ProSiteProfiles	PS50110	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2710198564	530	421	470	SUPERFAMILY	SSF46689	IPR009057	Homeodomain-like	GO:0003677
2710198564	530	472	522	SUPERFAMILY	SSF46689	IPR009057	Homeodomain-like	GO:0003677
2710198564	530	1	140	SUPERFAMILY	SSF52172	IPR011006	CheY-like superfamily	
2710198564	530	423	521	ProSiteProfiles	PS01124	IPR018060	DNA binding HTH domain, AraC-type	GO:0003700|GO:0006355|GO:0043565
2710198564	530	436	519	SMART	SM00342	IPR018060	DNA binding HTH domain, AraC-type	GO:0003700|GO:0006355|GO:0043565
2710198564	530	473	515	ProSitePatterns	PS00041	IPR018062	HTH domain AraC-type, conserved site	GO:0003700|GO:0006355|GO:0043565
2710198565	595	430	580	SUPERFAMILY	SSF55874	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2710198565	595	466	584	SMART	SM00387	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2710198565	595	307	364	ProSiteProfiles	PS50885	IPR003660	HAMP linker domain	GO:0004871|GO:0007165|GO:0016021
2710198567	453	24	121	SUPERFAMILY	SSF48024	IPR007693	DNA helicase, DnaB-like, N-terminal	GO:0003678|GO:0005524|GO:0006260
2710198567	453	177	445	ProSiteProfiles	PS51199	IPR007694	DNA helicase, DnaB-like, C-terminal	GO:0003678|GO:0005524|GO:0006260
2710198567	453	181	434	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2710198571	256	52	238	SUPERFAMILY	SSF52141	IPR005122	Uracil-DNA glycosylase-like	
2710198572	514	400	483	SMART	SM00974	IPR018306	Bacteriophage T5, Orf172 DNA-binding	
2710198578	430	68	80	ProSitePatterns	PS00094	IPR018117	DNA methylase, C-5 cytosine-specific, active site	GO:0003677|GO:0006306
2710198578	430	391	409	ProSitePatterns	PS00095	IPR018117	DNA methylase, C-5 cytosine-specific, active site	GO:0003677|GO:0006306
2710198578	430	5	179	SUPERFAMILY	SSF53335			
2710198578	430	207	231	SUPERFAMILY	SSF53335			
2710198578	430	329	411	SUPERFAMILY	SSF53335			
2710198582	258	3	256	SUPERFAMILY	SSF53335			
2710198584	387	261	290	SMART	SM00567	IPR004155	PBS lyase HEAT-like repeat	
2710198584	387	292	321	SMART	SM00567	IPR004155	PBS lyase HEAT-like repeat	
2710198584	387	323	352	SMART	SM00567	IPR004155	PBS lyase HEAT-like repeat	
2710198584	387	14	99	SUPERFAMILY	SSF110836	IPR014824	NIF system FeS cluster assembly, NifU-like scaffold, N-terminal	GO:0005506
2710198584	387	16	102	SMART	SM00932	IPR014824	NIF system FeS cluster assembly, NifU-like scaffold, N-terminal	GO:0005506
2710198584	387	228	384	SUPERFAMILY	SSF48371	IPR016024	Armadillo-type fold	GO:0005488
2710198585	628	4	255	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2710198585	628	320	547	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2710198585	628	28	231	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2710198585	628	344	523	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2710198585	628	159	173	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2710198585	628	442	456	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2710198585	628	8	239	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2710198585	628	315	526	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2710198586	214	21	135	SMART	SM00471	IPR003607	HD/PDEase domain	GO:0003824
2710198586	214	6	212	SUPERFAMILY	SSF109604			
2710198587	285	3	282	ProSiteProfiles	PS51482	IPR003797	DegV	
2710198587	285	1	283	SUPERFAMILY	SSF82549			
2710198589	563	110	120	ProSitePatterns	PS00721	IPR020628	Formate-tetrahydrofolate ligase, FTHFS, conserved site	GO:0004329|GO:0005524|GO:0009396
2710198589	563	335	346	ProSitePatterns	PS00722	IPR020628	Formate-tetrahydrofolate ligase, FTHFS, conserved site	GO:0004329|GO:0005524|GO:0009396
2710198589	563	11	561	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2710198590	224	11	195	SUPERFAMILY	SSF53335			
2710198592	138	63	123	SUPERFAMILY	SSF47979	IPR001367	Iron dependent repressor-like, metal binding and dimerisation domain	GO:0006355|GO:0046914|GO:0046983
2710198592	138	1	63	ProSiteProfiles	PS50944	IPR022687	Iron dependent repressor, N-terminal	GO:0003677
2710198592	138	24	123	SMART	SM00529	IPR022689	Iron dependent repressor, diptheria toxin type	GO:0003700|GO:0006355|GO:0046914
2710198592	138	3	62	SUPERFAMILY	SSF46785			
2710198594	66	3	66	SMART	SM00357	IPR011129	Cold shock protein	GO:0003676
2710198594	66	1	65	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2710198594	66	15	33	ProSitePatterns	PS00352	IPR019844	Cold-shock conserved site	
2710198596	218	70	207	ProSiteProfiles	PS50879	IPR002156	Ribonuclease H domain	GO:0003676|GO:0004523
2710198596	218	74	208	SUPERFAMILY	SSF53098	IPR012337	Ribonuclease H-like domain	GO:0003676
2710198598	128	1	126	ProSiteProfiles	PS50879	IPR002156	Ribonuclease H domain	GO:0003676|GO:0004523
2710198598	128	2	122	SUPERFAMILY	SSF53098	IPR012337	Ribonuclease H-like domain	GO:0003676
2710198602	299	3	267	SMART	SM00475	IPR002421	5'-3' exonuclease, N-terminal	GO:0003677
2710198602	299	179	214	SMART	SM00279	IPR008918	Helix-hairpin-helix motif, class 2	GO:0003677|GO:0003824
2710198602	299	177	274	SUPERFAMILY	SSF47807	IPR020045	5'-3' exonuclease, C-terminal domain	GO:0003677|GO:0003824
2710198602	299	6	159	SUPERFAMILY	SSF88723			
2710198603	276	38	49	ProSitePatterns	PS00380	IPR001307	Thiosulphate sulfurtransferase, conserved site	GO:0004792
2710198603	276	3	152	SUPERFAMILY	SSF52821	IPR001763	Rhodanese-like domain	
2710198603	276	5	131	SMART	SM00450	IPR001763	Rhodanese-like domain	
2710198603	276	15	134	ProSiteProfiles	PS50206	IPR001763	Rhodanese-like domain	
2710198603	276	152	275	SUPERFAMILY	SSF52821	IPR001763	Rhodanese-like domain	
2710198603	276	155	271	SMART	SM00450	IPR001763	Rhodanese-like domain	
2710198603	276	165	274	ProSiteProfiles	PS50206	IPR001763	Rhodanese-like domain	
2710198605	1203	35	261	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2710198605	1203	609	691	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2710198605	1203	754	920	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2710198608	356	2	205	SUPERFAMILY	SSF53901	IPR016039	Thiolase-like	GO:0003824|GO:0008152
2710198608	356	212	355	SUPERFAMILY	SSF53901	IPR016039	Thiolase-like	GO:0003824|GO:0008152
2710198609	149	9	126	SUPERFAMILY	SSF103039			
2710198610	256	146	174	ProSitePatterns	PS00061	IPR020904	Short-chain dehydrogenase/reductase, conserved site	GO:0016491
2710198610	256	9	253	SUPERFAMILY	SSF51735			
2710198612	158	102	150	ProSitePatterns	PS00078	IPR001505	Copper centre Cu(A)	GO:0005507
2710198612	158	55	158	ProSiteProfiles	PS50857	IPR002429	Cytochrome c oxidase subunit II C-terminal	GO:0004129|GO:0005507|GO:0016020
2710198612	158	32	157	SUPERFAMILY	SSF49503	IPR008972	Cupredoxin	
2710198613	548	218	272	ProSitePatterns	PS00077	IPR023615	Cytochrome c oxidase, subunit I, copper-binding site	GO:0004129|GO:0055114
2710198613	548	12	541	SUPERFAMILY	SSF81442	IPR023616	Cytochrome c oxidase, subunit I domain	GO:0004129|GO:0055114
2710198613	548	14	548	ProSiteProfiles	PS50855	IPR023616	Cytochrome c oxidase, subunit I domain	GO:0004129|GO:0055114
2710198614	155	1	153	SMART	SM00871	IPR010499	Bacterial transcription activator, effector binding	
2710198614	155	1	155	SUPERFAMILY	SSF55136	IPR011256	Regulatory factor, effector binding domain	
2710198615	504	10	497	SUPERFAMILY	SSF55486			
2710198616	641	505	622	SMART	SM00491	IPR006555	ATP-dependent helicase, C-terminal	GO:0003676|GO:0005524|GO:0006139|GO:0008026|GO:0016818
2710198616	641	28	300	ProSiteProfiles	PS51193	IPR014013	Helicase, superfamily 1/2, ATP-binding domain, DinG/Rad3-type	GO:0016817
2710198616	641	50	106	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2710198616	641	194	276	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2710198616	641	417	620	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2710198618	404	222	233	ProSitePatterns	PS01261	IPR000241	Putative RNA methylase domain	
2710198618	404	326	332	ProSitePatterns	PS00092	IPR002052	DNA methylase, N-6 adenine-specific, conserved site	GO:0003676|GO:0008168|GO:0032259
2710198618	404	70	181	ProSiteProfiles	PS51165	IPR004114	THUMP	GO:0003723
2710198618	404	83	181	SMART	SM00981	IPR004114	THUMP	GO:0003723
2710198618	404	170	244	SUPERFAMILY	SSF53335			
2710198618	404	281	385	SUPERFAMILY	SSF53335			
2710198621	205	24	199	SUPERFAMILY	SSF102405			
2710198623	430	96	273	SUPERFAMILY	SSF53098	IPR012337	Ribonuclease H-like domain	GO:0003676
2710198623	430	287	393	SUPERFAMILY	SSF48452			
2710198624	754	281	442	ProSiteProfiles	PS51194	IPR001650	Helicase, C-terminal	GO:0003676|GO:0004386|GO:0005524
2710198624	754	307	394	SMART	SM00490	IPR001650	Helicase, C-terminal	GO:0003676|GO:0004386|GO:0005524
2710198624	754	56	260	SMART	SM00487	IPR014001	Helicase, superfamily 1/2, ATP-binding domain	
2710198624	754	68	248	ProSiteProfiles	PS51192	IPR014001	Helicase, superfamily 1/2, ATP-binding domain	
2710198624	754	69	233	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2710198624	754	260	404	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2710198625	149	50	140	ProSiteProfiles	PS01031	IPR002068	Alpha crystallin/Hsp20 domain	
2710198625	149	21	145	SUPERFAMILY	SSF49764	IPR008978	HSP20-like chaperone	
2710198628	118	2	117	SUPERFAMILY	SSF140415	IPR023351	YppE-like domain	
2710198632	202	35	201	SUPERFAMILY	SSF52980	IPR011335	Restriction endonuclease  type II-like	
2710198633	912	701	788	ProSiteProfiles	PS50853	IPR003961	Fibronectin, type III	GO:0005515
2710198633	912	236	258	SUPERFAMILY	SSF56601	IPR012338	Beta-lactamase/transpeptidase-like	
2710198633	912	292	700	SUPERFAMILY	SSF56601	IPR012338	Beta-lactamase/transpeptidase-like	
2710198633	912	69	276	SUPERFAMILY	SSF53955	IPR023346	Lysozyme-like domain	
2710198637	332	10	19	ProSitePatterns	PS00178	IPR001412	Aminoacyl-tRNA synthetase, class I, conserved site	GO:0000166|GO:0004812|GO:0005524|GO:0006418
2710198637	332	2	324	SUPERFAMILY	SSF52374			
2710198639	550	1	22	ProSiteProfiles	PS51257			
2710198639	550	40	546	SUPERFAMILY	SSF53850			
2710198640	309	94	295	ProSiteProfiles	PS50928	IPR000515	Binding-protein-dependent transport systems inner membrane component	GO:0005215|GO:0006810|GO:0016020
2710198640	309	94	286	SUPERFAMILY	SSF161098			
2710198641	341	139	328	ProSiteProfiles	PS50928	IPR000515	Binding-protein-dependent transport systems inner membrane component	GO:0005215|GO:0006810|GO:0016020
2710198641	341	132	321	SUPERFAMILY	SSF161098			
2710198642	356	5	256	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2710198642	356	33	241	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2710198642	356	156	170	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2710198642	356	4	254	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2710198643	311	6	252	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2710198643	311	35	229	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2710198643	311	152	166	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2710198643	311	5	251	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2710198645	190	1	131	ProSiteProfiles	PS51186	IPR000182	GNAT domain	GO:0008080
2710198645	190	14	111	SUPERFAMILY	SSF55729	IPR016181	Acyl-CoA N-acyltransferase	
2710198646	131	1	131	ProSiteProfiles	PS51353	IPR006660	Arsenate reductase-like	
2710198646	131	2	129	SUPERFAMILY	SSF52833	IPR012336	Thioredoxin-like fold	
2710198648	501	236	263	ProSiteProfiles	PS50035	IPR001736	Phospholipase D/Transphosphatidylase	GO:0003824|GO:0008152
2710198648	501	236	263	SMART	SM00155	IPR001736	Phospholipase D/Transphosphatidylase	GO:0003824|GO:0008152
2710198648	501	414	441	ProSiteProfiles	PS50035	IPR001736	Phospholipase D/Transphosphatidylase	GO:0003824|GO:0008152
2710198648	501	414	441	SMART	SM00155	IPR001736	Phospholipase D/Transphosphatidylase	GO:0003824|GO:0008152
2710198648	501	129	331	SUPERFAMILY	SSF56024			
2710198648	501	288	488	SUPERFAMILY	SSF56024			
2710198650	607	61	605	SUPERFAMILY	SSF55486			
2710198653	265	2	200	SUPERFAMILY	SSF52833	IPR012336	Thioredoxin-like fold	
2710198654	133	11	123	SUPERFAMILY	SSF46458	IPR009050	Globin-like	
2710198654	133	52	76	ProSitePatterns	PS01213	IPR019795	Globin, bacterial-like, conserved site	GO:0015671|GO:0019825
2710198655	213	113	141	ProSitePatterns	PS00922	IPR000189	Prokaryotic transglycosylase, active site	GO:0000270|GO:0008933|GO:0016020
2710198655	213	81	211	SUPERFAMILY	SSF53955	IPR023346	Lysozyme-like domain	
2710198656	195	5	84	SUPERFAMILY	SSF55154	IPR023577	CYTH-like domain	
2710198656	195	115	190	SUPERFAMILY	SSF55154	IPR023577	CYTH-like domain	
2710198658	220	43	164	SMART	SM00954	IPR007685	RelA/SpoT	GO:0015969
2710198658	220	4	199	SUPERFAMILY	SSF81301			
2710198659	265	14	261	SUPERFAMILY	SSF111331	IPR016064	ATP-NAD kinase-like domain	GO:0003951|GO:0008152
2710198660	302	133	147	ProSitePatterns	PS01129	IPR006224	Pseudouridine synthase, RluC/RluD, conserved site	GO:0001522|GO:0003723|GO:0009451|GO:0009982
2710198660	302	75	295	SUPERFAMILY	SSF55120	IPR020103	Pseudouridine synthase, catalytic domain	GO:0001522|GO:0003723|GO:0009451|GO:0009982
2710198661	245	1	232	SUPERFAMILY	SSF56300			
2710198662	465	153	216	ProSiteProfiles	PS51371	IPR000644	CBS domain	GO:0030554
2710198662	465	156	209	SMART	SM00116	IPR000644	CBS domain	GO:0030554
2710198662	465	217	275	ProSiteProfiles	PS51371	IPR000644	CBS domain	GO:0030554
2710198662	465	220	268	SMART	SM00116	IPR000644	CBS domain	GO:0030554
2710198662	465	44	149	SMART	SM00924	IPR006668	Magnesium transporter, MgtE intracellular domain	
2710198662	465	23	146	SUPERFAMILY	SSF158791			
2710198662	465	148	285	SUPERFAMILY	SSF54631			
2710198662	465	290	461	SUPERFAMILY	SSF161093			
2710198663	620	405	517	ProSiteProfiles	PS51201	IPR003148	Regulator of K+ conductance, N-terminal	GO:0006813
2710198663	620	534	616	ProSiteProfiles	PS51202	IPR006037	Regulator of K+ conductance, C-terminal	GO:0006813|GO:0008324
2710198663	620	406	518	SUPERFAMILY	SSF51735			
2710198663	620	542	613	SUPERFAMILY	SSF116726			
2710198664	161	6	160	SUPERFAMILY	SSF109854			
2710198665	258	6	256	SUPERFAMILY	SSF51735			
2710198669	155	1	18	ProSiteProfiles	PS51257			
2710198671	338	54	313	SUPERFAMILY	SSF53901	IPR016039	Thiolase-like	GO:0003824|GO:0008152
